gene	parent_id	expression_bin	sample_id	expression	target_UMEND_count	median_of_depth_bin	publication_id
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.94976835993	1	0	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50271248597	48	48	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.68285416857	8	8	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.62263756654	20	20	S5
COMMD1	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.63633460244	36	36	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.48381577726	44	44	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.5077946402	28	28	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.46008724012	32	32	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.50303064564	40	40	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.5125429551	12	12	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.59812695992	16	16	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.47573343097	4	4	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.5484366247	24	24	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.49761236562	1	0	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50652577904	48	48	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.58556349846	8	8	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.46041493916	20	20	S5
ARFGAP2	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.51222688651	36	36	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.44923120067	44	44	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.479295243	28	28	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.41987593042	32	32	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.47735352663	40	40	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.43128865429	12	12	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.52763338729	16	16	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.42492208821	4	4	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.45549162063	24	24	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.92314918047	1	0	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.488964817	48	48	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.42122329923	8	8	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.52418907845	20	20	S5
SDC2	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.4502214959	36	36	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.52073652694	44	44	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.53791724903	28	28	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.52042224853	32	32	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.52387555133	40	40	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.46564802598	12	12	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.5631581304	16	16	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.57591736112	4	4	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.44526320814	24	24	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.92433746408	1	0	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.49473560486	48	48	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.48960715675	8	8	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.52763338729	20	20	S5
PBX3	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.47605759568	36	36	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.60110220338	44	44	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.71287086769	28	28	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.67553368623	32	32	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.5077946402	40	40	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	4.47638168757	12	12	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.7703004895	16	16	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.50303064564	4	4	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.25889575508	24	24	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.85972112893	1	0	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.49249415168	48	48	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.2820690752	8	8	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.6599245584	20	20	S5
CH17-13I23.3	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.50493813165	36	36	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.48510476108	44	44	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.55734881752	28	28	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.51569983828	32	32	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.48607074374	40	40	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.479295243	12	12	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.47086219941	16	16	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.59902017739	4	4	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.51443791383	24	24	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.60139939053	1	0	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.48832219114	48	48	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.50620838931	8	8	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.52732060788	20	20	S5
MFSD10	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.49857001254	36	36	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.52763338729	44	44	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.46760555008	28	28	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.49217365961	32	32	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.51916444981	40	40	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.44161626941	12	12	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.4822029263	16	16	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.57410150809	4	4	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.45943161864	24	24	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.04526821514	1	0	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50684309897	48	48	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.57863686247	8	8	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.52418907845	20	20	S5
SIGMAR1	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.48446041313	36	36	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.48155728071	44	44	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.47346223624	28	28	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.47508488295	32	32	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.48607074374	40	40	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.53356334821	12	12	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.47281266619	16	16	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.4548339069	4	4	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.44360665148	24	24	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.42492208821	1	0	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.49537538094	48	48	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.52606881167	8	8	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.49249415168	20	20	S5
MICB	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.46270675067	36	36	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.45614903465	44	44	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.48155728071	28	28	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.55151601763	32	32	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.46890909211	40	40	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.48671437303	12	12	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.45647762935	16	16	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.40190347161	4	4	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.55887985348	24	24	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.76473892302	1	0	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50175758574	48	48	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.29020320513	8	8	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.44028782084	20	20	S5
MLLT10	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.57561487762	36	36	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.48992821941	44	44	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.49345520093	28	28	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.43662826729	32	32	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.4372943315	40	40	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.3809371949299996	12	12	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.58135124717	16	16	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.59036248846	4	4	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.44095219803	24	24	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.29902480738	1	0	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.49473560486	48	48	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.63459326845	8	8	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.44426950241	20	20	S5
PTTG1	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.43562859405	36	36	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.48800077083	44	44	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.53915881111	28	28	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.47767732757	32	32	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.4620523188	40	40	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.48478262308	12	12	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.48188013962	16	16	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.27649666564	4	4	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.42760617278	24	24	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.71973105675	1	0	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.48478262308	48	48	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.4262647547	8	8	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.49217365961	20	20	S5
KCTD9	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.43762724832	36	36	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.51633038683	44	44	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.58225490836	28	28	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.46107011403	32	32	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.57015930164	40	40	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.36876834909	12	12	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.51916444981	16	16	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.08788710093	4	4	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.55120837395	24	24	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	4.98139603197	1	0	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.516015147	48	48	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.37989816352	8	8	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.44857062601	20	20	S5
SMIM15	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.49505552837	36	36	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.49952702422	44	44	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.53075745746	28	28	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.51538446064	32	32	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.52010790164	40	40	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.5039847039	12	12	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.53325185193	16	16	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.63372181264	4	4	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.44228003525	24	24	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.46662712004	1	0	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.51475349844	48	48	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.47897180503	8	8	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.48252564077	20	20	S5
GTDC1	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.50080205306	36	36	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.50557340028	44	44	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.50048340147	28	28	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.51032901949	32	32	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.50747752952	40	40	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.516015147	12	12	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.44426950241	16	16	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.53543091487	4	4	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.4944156104	24	24	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.60910484662	1	0	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.51759065774	48	48	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.47346223624	8	8	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.41548827105	20	20	S5
LSM1	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.52324829261	36	36	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.53013318439	44	44	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.54256760776	28	28	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.55366768848	32	32	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.5625477242	40	40	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.52136487845	12	12	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.52825874276	16	16	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.66533591719	4	4	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.63168636631	24	24	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.8564877795	1	0	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.50906238636	48	48	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.45417589319	8	8	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.35120427726	20	20	S5
LINC00116	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.54225804977	36	36	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.47086219941	44	44	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.42324199597	28	28	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.5046203924	32	32	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.44757919655	40	40	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.46760555008	12	12	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.52262076104	16	16	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.39711840904	4	4	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.45252954468	24	24	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.13627342985	1	0	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.48317085323	48	48	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.36876834909	8	8	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.51790555353	20	20	S5
DPF2	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.41582625747	36	36	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.50080205306	44	44	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.46793154603	28	28	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.50271248597	32	32	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.45975946662	40	40	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.46532151358	12	12	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.50589092973	16	16	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.52356195606	4	4	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.46727948046	24	24	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.53574194108	1	0	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.48252564077	48	48	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.52732060788	8	8	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.47151264805	20	20	S5
SP3	TH_Eval_019	5.5	TH_Eval_019_est36M_UMEND_seqtk_seed_2104	5.49952702422	36	36	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est44M_UMEND_seqtk_seed_6788	5.50016467949	44	44	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est28M_UMEND_seqtk_seed_2542	5.45516280124	28	28	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est32M_UMEND_seqtk_seed_1872	5.67270819562	32	32	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est40M_UMEND_seqtk_seed_0753	5.48607074374	40	40	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est12M_UMEND_seqtk_seed_3737	5.81326814177	12	12	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est16M_UMEND_seqtk_seed_7924	5.7221927609	16	16	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est4M_UMEND_seqtk_seed_7362	5.36282052553	4	4	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est24M_UMEND_seqtk_seed_1819	5.51159454154	24	24	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est1M_UMEND_seqtk_seed_8803	5.59484708965	1	0	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est48M_UMEND_seqtk_seed_8931	5.48735771531	48	48	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est8M_UMEND_seqtk_seed_4808	5.42760617278	8	8	S5
FBXO22	TH_Eval_019	5.5	TH_Eval_019_est20M_UMEND_seqtk_seed_7125	5.38335869539	20	20	S5
