parent_sample	sample_id	gene
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ARHGDIG
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ASIC1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ASXL1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ATG4B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ATG9A
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ATP13A1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ATP1A3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ATP1B2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ATXN2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	AUP1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	AUTS2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	BCS1L
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	BICD1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	BRD8
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	BRSK2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	C1orf61
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CA4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CABP7
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CACNA1G
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CAD
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CADM3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CADPS
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CAMKV
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CCDC101
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CCDC60
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CDH24
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CDHR1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CELF3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CELSR3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CEP250
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CEP95
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CHGA
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CHGB
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CHN2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CLASP2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CLASRP
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CLK2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CMTR1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CNNM3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CNTFR
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CNTROB
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	COL27A1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CPLX3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CPNE7
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CPSF3L
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CRMP1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CROCC
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CRX
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CRY1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CRYBG3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CSNK1E
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CSPG5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CTC-435M10.3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CTC1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CTD-2192J16.15
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CTD-2537I9.12
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	CYP2W1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DDB2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DDX55
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DENND4B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DHPS
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DHX34
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DNMT3A
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DOC2A
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DOT1L
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DPH1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DPH5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DRAXIN
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DUS3L
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	DUSP8
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	EBF1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ECSIT
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	EDN2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	EIF2B4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ELMO2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ENO3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	EPHA8
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	EXOSC10
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	FAM57B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	FGF11
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	FNDC5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GABRA5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GABRB3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GABRG2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GDAP1L1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GFAP
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GGA3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GLIPR2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GNAO1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GNB2L1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GNB3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GPM6A
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GRAMD1B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GRIN1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GSG1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	GTF3C2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	HDAC10
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	HECTD4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	HES6
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	HINFP
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	HK2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	HLX
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	HMP19
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	HPCA
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	IGSF21
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	INSM1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KANSL3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KCNQ2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KDM3A
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KIAA0195
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KIAA0556
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KIAA1614
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KIF1B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KIF21B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KIF5C
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KIRREL2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KLHDC8A
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KLHL17
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	KLHL29
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	L1CAM
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	LARS
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	LHX2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	LHX8
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	LINC00599
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	LINC00969
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	LMBR1L
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	LPPR4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	LRRC16B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	LUC7L3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MAB21L1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MADD
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MAGEA3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MALAT1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MAN2A2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MAPKBP1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MARS
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MAST1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MAST2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MAU2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MCC
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MED24
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	METTL22
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MKS1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MRPL30
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MRPL38
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MRPS2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MRPS5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MSH5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MSTO1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MT3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MTA1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MYT1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MYT1L
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	MZF1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NAPB
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NAT9
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NDRG1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NDRG3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NELFCD
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NEURL4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NEUROD1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NEUROD2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NFIB
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NISCH
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NNAT
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NOMO3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NONO
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NPIPA1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NPIPA5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NPR3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NPTX1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NPW
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NRL
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NRN1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NT5DC2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	NUP188
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	OLA1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	OTX2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PAGR1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PAN2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PARP6
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PCBP1-AS1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PCBP4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PCDH17
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PCDH8
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PCGF1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PCSK2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PDE2A
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PDIA2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PFAS
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PHF19
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PHKA2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PHYHIPL
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PI4KAP2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PIAS1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PIDD1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PKD1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PKD1P6
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PLCG1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PLXNA3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	POLR1E
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	POLR3D
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PPP2R2B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PPP5C
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PRR3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PRRT2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PTPRN
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PVT1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	PVT1_1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	QRICH1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RAB3A
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RASA4B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RASGEF1B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RBMX
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RCOR2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RD3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	REEP1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	REPS1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RFNG
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RGS11
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RNF220
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RNF44
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RNU11
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ROBO3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-159D12.2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-20I20.4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-20O24.4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-234A1.1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-274B21.2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-274B21.4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-343H5.4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-3P17.5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-488C13.5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-677O4.6
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-761N21.2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP11-958N24.1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RP4-765C7.2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPL13AP5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPL24P4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPL26P19
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPLP0P6
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPRM
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPS23P8
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPS2P46
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPS2P5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPS5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPS6KL1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RPUSD4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RSAD1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RSL1D1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	RUNDC3A
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SARM1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SCG3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SCLY
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SDK2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SETD7
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SETDB1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SEZ6
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SEZ6L
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SLC13A4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SLC17A7
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SLC1A7
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SLC25A22
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SLC25A6
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SLC26A10
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SLC29A4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SMARCD3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SNAP25
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SNHG1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SNORA71
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SNORA8
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SNRNP200
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SNRPA
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SOX12
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SOX7
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SPTBN4
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SRRM2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SRRM3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SSBP3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	STK25
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	STK36
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	STMN2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	STRADA
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	STX16
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	STX1A
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SUPT7L
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SUV420H2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SYN2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SYNGAP1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	SYP
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TAF1C
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TBC1D23
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TBC1D3L
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TBCE
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TBR1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TBX1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	THOC5
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TMCC2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TMEM131
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TMEM145
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TMEM164
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TNPO2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TRAP1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TRIM28
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TRMT1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TSC2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TTR
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TTYH2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TUBB2B
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	TULP1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	U2AF2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	UBE2M
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	UCKL1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	ULK3
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	UQCC1
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	USP2
TH_Eval_016	TH_Eval_016_est18M_UMEND_seqtk_seed_4253	USP32P2
